,Year,Country,Type,Sex,Pdf
1877,1970,USA,Unprovoked,M,1970.10.00-Baker.pdf
1878,1970,USA,Unprovoked,M,1970.09.05-Hodgson.pdf
1879,1970,USA,Unprovoked,M,1970.09.00.c-Kirakas.pdf
1880,1970,USA,Unprovoked,M,1970.09.00.a-NV-male.pdf
1881,1970,USA,Unprovoked,M,1970.03.23-Fetterman.pdf
1882,1971,AUSTRALIA,Provoked,M,1971.08.21-Allman.pdf
1883,1971,AUSTRALIA,Unprovoked,M,1971.12.05-Carroll.pdf
1884,1971,AUSTRALIA,Unprovoked,M,1971.09.05-Harris.pdf
1885,1971,AUSTRALIA,Unprovoked,M,1971.01.02-Painter.pdf
1886,1971,AUSTRALIA,Unprovoked,M,1971.00.00.c-Franklin.pdf
1887,1971,BRITISH ISLES,Unprovoked,M,1971.06.01-Johnson.pdf
1888,1971,CROATIA,Unprovoked,M,1971.09.07-Klepa.pdf
1889,1971,HONG KONG,Unprovoked,M,1971.11.27-Tracy.pdf
1890,1971,IRAN,Unprovoked,M,1971.00.00.b-Nagib.pdf
1891,1971,IRAN,Unprovoked,M,1971.00.00.a-Kalantar.pdf
1892,1971,KENYA,Unprovoked,M,1971.04.16-Watamu.pdf
1893,1971,MEXICO,Unprovoked,M,1971.04.06-Rowe.pdf
1894,1971,NEW ZEALAND,Unprovoked,M,1971.03.30-Watkins.pdf
1895,1971,SOUTH AFRICA,Unprovoked,F,1971.12.16-Teague.pdf
1896,1971,SOUTH AFRICA,Unprovoked,M,1971.10.14-Bayer.pdf
1897,1971,SOUTH AFRICA,Unprovoked,M,1971.06.30-Scheltema.pdf
1898,1971,SOUTH AFRICA,Unprovoked,M,1971.04.11-TheoKlein.pdf
1899,1971,TURKEY,Unprovoked,M,1961.07.16-Turkey.pdf
1900,1971,USA,Unprovoked,M,1971.10.23-Milford.pdf
1901,1971,USA,Unprovoked,M,1971.10.02-Ward_Collier.pdf
1902,1971,USA,Unprovoked,M,1971.07.26-Prather.pdf
1903,1971,USA,Unprovoked,M,1971.07.19-Gray_Collier.pdf
1904,1971,VENEZUELA,Unprovoked,M,1971.04.05.b-NV-A-Mayora.pdf
1905,1971,VENEZUELA,Unprovoked,M,1971.04.05.a-NV-T-Mayora.pdf
1906,1972,AUSTRALIA,Unprovoked,F,1972.04.01.b-Kuelsen.pdf
1907,1972,AUSTRALIA,Unprovoked,M,1972.12.22-Worman.pdf
1908,1972,AUSTRALIA,Unprovoked,M,1972.10.22-Hargreaves.pdf
1909,1972,AUSTRALIA,Unprovoked,M,1972.10.21-Cooper.pdf
1910,1972,AUSTRALIA,Unprovoked,M,1972.08.08-Johnson.pdf
1911,1972,AUSTRALIA,Unprovoked,M,1972.06.26.b-Murchison.pdf
1912,1972,AUSTRALIA,Unprovoked,M,1972.06.26.a-Kelly.pdf
1913,1972,AUSTRALIA,Unprovoked,M,1972.02.20-Rogers.pdf
1914,1972,FRENCH POLYNESIA,Unprovoked,M,1972.05.06-BT.pdf
1915,1972,MARSHALL ISLANDS,Unprovoked,M,1972.00.00.a-Titchenal.pdf
1916,1972,MEXICO,Unprovoked,M,1972.12.25-Sockoff.pdf
1917,1972,MOZAMBIQUE,Unprovoked,F,1972.09.04-Vladislavick.pdf
1918,1972,MOZAMBIQUE,Unprovoked,M,1972.12.26-Pfosse.pdf
1919,1972,MOZAMBIQUE,Unprovoked,M,1972.04.01.a-Wilson.pdf
1920,1972,MOZAMBIQUE,Unprovoked,M,1972.01.01.a-Richard.pdf
1921,1972,NEW ZEALAND,Unprovoked,M,1972.10.10.R-Kumara.pdf
1922,1972,PACIFIC OCEAN ,Provoked,M,1972.03.21-Fairfax.pdf
1923,1972,SOUTH AFRICA,Unprovoked,F,1972.01.01.b-Pelser.pdf
1924,1972,SOUTH AFRICA,Unprovoked,M,1972.12.31-Lubbe.pdf
1925,1972,SOUTH AFRICA,Unprovoked,M,1972.12.24-Brink.pdf
1926,1972,SOUTH AFRICA,Unprovoked,M,1972.01.01.c-Nkomo.pdf
1927,1972,USA,Unprovoked,M,1972.10.14.b-Temple.pdf
1928,1972,USA,Unprovoked,M,1972.10.14.a-Hiles.pdf
1929,1972,USA,Unprovoked,M,1972.09.09-Kretschmer_Collier.pdf
1930,1972,USA,Unprovoked,M,1972.08.29-VanLeer.pdf
1931,1972,USA,Unprovoked,M,1972.08.17-Fotherby.pdf
1932,1972,USA,Unprovoked,M,1972.06.10-Salick.pdf
1933,1972,USA,Unprovoked,M,1972.05.28-Himmrich_Collier.pdf
1934,1972,USA,Unprovoked,M,1972.03.16-Gomes.pdf
1935,1972,WESTERN SAMOA,Unprovoked,M,1972.04.16-Banner.pdf
1936,1973,AUSTRALIA,Unprovoked,M,1973.08.25-Lawler.pdf
1937,1973,AUSTRALIA,Unprovoked,M,1973.03.26-Baddock.pdf
1938,1973,BAHAMAS,Unprovoked,M,1973.09.14-Schlusemeyer.pdf
1939,1973,EGYPT,Unprovoked,M,1973.09.00-NV-RedSea.pdf
1940,1973,HONG KONG,Unprovoked,M,1973.09.10.R-Tsang.pdf
1941,1973,HONG KONG,Unprovoked,M,1973.06.13-HongKong.pdf
1942,1973,MEXICO,Unprovoked,M,1973.12.00-MexicanFiesta.pdf
1943,1973,MEXICO,Unprovoked,M,1973.09.09-Schneppershoff.pdf
1944,1973,MEXICO,Unprovoked,M,1973.04.04-Nicolls.pdf
1945,1973,MOZAMBIQUE,Unprovoked,M,1973.12.25-Weissig.pdf
1946,1973,MOZAMBIQUE,Unprovoked,M,1973.12.21-Reiner.pdf
1947,1973,MOZAMBIQUE,Unprovoked,M,1973.03.05-Lamb.pdf
1948,1973,PALAU,Unprovoked,M,1973.00.00.c-Warner.pdf
1949,1973,PALAU,Unprovoked,M,1973.00.00.b-Curstinger.pdf
1950,1973,PHILIPPINES,Unprovoked,M,1973.12.19.R-Arney.pdf
1951,1973,SOUTH AFRICA,Provoked,M,1973.01.21-Thackwray.pdf
1952,1973,SOUTH AFRICA,Unprovoked,M,1973.03.00-Cole.pdf
1953,1973,SOUTH AFRICA,Unprovoked,M,1973.00.00.a-Harmer.pdf
1954,1973,USA,Unprovoked,M,1973.12.18-Floyd.pdf
1955,1973,USA,Unprovoked,M,1973.11.24-Trout.pdf
1956,1973,USA,Unprovoked,M,1973.08.16-DeFord.pdf
1957,1973,USA,Unprovoked,M,1973.01.09-Sterling.pdf
1958,1974,AUSTRALIA,Unprovoked,M,1974.09.01-Treveuwe.pdf
1959,1974,AUSTRALIA,Unprovoked,M,1974.01.09-Manuel.pdf
1960,1974,AUSTRALIA,Unprovoked,M,1974.00.00.b-Tunbridge.pdf
1961,1974,BRAZIL,Unprovoked,M,1974.04.25.R-Brazil.pdf
1962,1974,CROATIA,Unprovoked,M,1974.08.10-Schneider.pdf
1963,1974,HONG KONG,Unprovoked,M,1974.08.23-FreedomSwimmer.pdf
1964,1974,HONG KONG,Unprovoked,M,1974.08.16.c-Freedom swimmer.pdf
1965,1974,HONG KONG,Unprovoked,M,1974.08.16.b-Ming.pdf
1966,1974,HONG KONG,Unprovoked,M,1974.08.16.a-Ping.pdf
1967,1974,ISRAEL,Unprovoked,F,1974.09.07-Aharonowich.pdf
1968,1974,MOZAMBIQUE,Unprovoked,M,1974.01.07.b-Oaulkurt-Pape.pdf
1969,1974,MOZAMBIQUE,Unprovoked,M,1974.01.07.a-Xai-Xai.pdf
1970,1974,SOUTH AFRICA,Unprovoked,M,1974.04.20-Hartman.pdf
1971,1974,SOUTH AFRICA,Unprovoked,M,1974.04.14-Parkin.pdf
1972,1974,SOUTH AFRICA,Unprovoked,M,1974.04.04-Baker.pdf
1973,1974,SOUTH AFRICA,Unprovoked,M,1974.03.21-Gurr.pdf
1974,1974,SOUTH AFRICA,Unprovoked,M,1974.02.13.b-Kendrick.pdf
1975,1974,SOUTH AFRICA,Unprovoked,M,1974.02.13.a-Kool.pdf
1976,1974,SOUTH AFRICA,Unprovoked,M,1974.01.13-Viljoen.pdf
1977,1974,SOUTH AFRICA,Unprovoked,M,1974.01.07.c-Pyper.pdf
1978,1974,USA,Unprovoked,M,1974.07.02-BillyHorne.pdf
1979,1974,USA,Unprovoked,F,1974.06.20-Heaton.pdf
1980,1974,USA,Unprovoked,F,1974.04.12-Alexander.pdf
1981,1974,USA,Unprovoked,M,1974.11.01-Ortwine.pdf
1982,1974,USA,Unprovoked,M,1974.09.28-Johnston_Collier.pdf
1983,1974,USA,Unprovoked,M,1974.09.14-Holcomb_Collier.pdf
1984,1974,USA,Unprovoked,M,1974.09.02.b-Greenlaw.pdf
1985,1974,USA,Unprovoked,M,1974.09.02.a.-DaleWebster.pdf
1986,1974,USA,Unprovoked,M,1974.09.00-Brown_Collier.pdf
1987,1974,USA,Unprovoked,M,1974.08.05-Sanders_Collier.pdf
1988,1974,USA,Unprovoked,M,1974.07.26-Kehl_Collier.pdf
1989,1974,USA,Unprovoked,M,1974.07.20-Carter.pdf
1990,1974,USA,Unprovoked,M,1974.05.26-Hancock_Collier.pdf
1991,1975,AUSTRALIA,Provoked,M,1975.12.02-Strand.pdf
1992,1975,AUSTRALIA,Provoked,M,1975.07.05-DennisThompson.pdf
1993,1975,AUSTRALIA,Unprovoked,F,1975.03.18-MorningtonIsland.pdf
1994,1975,AUSTRALIA,Unprovoked,M,1975.11.19.b-Cole.pdf
1995,1975,AUSTRALIA,Unprovoked,M,1975.11.07-Haig.pdf
1996,1975,AUSTRALIA,Unprovoked,M,1975.10.12-Neale.pdf
1997,1975,AUSTRALIA,Unprovoked,M,1975.07.30.a-Slack.pdf
1998,1975,AUSTRALIA,Unprovoked,M,1975.07.26.a-Grace.pdf
1999,1975,AUSTRALIA,Unprovoked,M,1975.02.10-Shipard.pdf
2000,1975,AUSTRALIA,Unprovoked,M,1975.02.09-Lear.pdf
2001,1975,AUSTRALIA,Unprovoked,M,1975.02.07-Worman.pdf
2002,1975,AUSTRALIA,Unprovoked,M,1975.01.19-Barrowman.pdf
2003,1975,BERMUDA,Unprovoked,M,1975.00.00.b-Toussaint.pdf
2004,1975,HONG KONG,Unprovoked,M,1975.08.04-HongKong.pdf
2005,1975,ITALY,Unprovoked,M,1975.04.25-Sansoni.pdf
2006,1975,REUNION,Unprovoked,M,1975.00.00.a-NV-Reunion.pdf
2007,1975,SOUTH AFRICA,Unprovoked,M,1975.04.18-IndianMale.pdf
2008,1975,SOUTH AFRICA,Unprovoked,M,1975.03.29-Tongaat.pdf
2009,1975,SOUTH AFRICA,Provoked,M,1975.03.09-Swanepoel.pdf
2010,1975,SOUTH AFRICA,Provoked,M,1975.02.01-Visser.pdf
2011,1975,SOUTH AFRICA,Unprovoked,M,1975.11.19.a-VanDenBerg.pdf
2012,1975,SOUTH AFRICA,Unprovoked,M,1975.09.00-Meehan.pdf
2013,1975,SOUTH AFRICA,Unprovoked,M,1975.08.17-Robertson.pdf
2014,1975,SOUTH AFRICA,Unprovoked,M,1975.04.05-Thompson.pdf
2015,1975,SOUTH AFRICA,Unprovoked,M,1975.02.23-Jones.pdf
2016,1975,USA,Unprovoked,M,1975.10.21-SandyHook.pdf
2017,1975,USA,Provoked,M,1975.06.00.c-stepped-on-shark.pdf
2018,1975,USA,Unprovoked,F,1975.07.30.b-Conger.pdf
2019,1975,USA,Unprovoked,F,1975.07.15-BeverlyWhite-X.pdf
2020,1975,USA,Unprovoked,F,1975.06.23.a-Hutson.pdf
2021,1975,USA,Unprovoked,F,1975.05.20-Jones.pdf
2022,1975,USA,Unprovoked,M,1975.12.06-Buckley_Collier.pdf
2023,1975,USA,Unprovoked,M,1975.11.02-Hurst.pdf
2024,1975,USA,Unprovoked,M,1975.08.12-Peterson.pdf
2025,1975,USA,Unprovoked,M,1975.08.09-Brown_Collier.pdf
2026,1975,USA,Unprovoked,M,1975.07.26.b-Cook.pdf
2027,1975,USA,Unprovoked,M,1975.07.23-Rebstock_Collier.pdf
2028,1975,USA,Unprovoked,M,1975.07.19-Johnson.pdf
2029,1975,USA,Unprovoked,M,1975.07.04-Clark.pdf
2030,1975,USA,Unprovoked,M,1975.06.23.b-Krents.pdf
2031,1975,USA,Unprovoked,M,1975.06.15-Daniels.pdf
2032,1975,USA,Unprovoked,M,1975.06.02.R-Hanrahan.pdf
2033,1975,USA,Unprovoked,M,1975.05.25-Bassett.pdf
2034,1975,USA,Unprovoked,M,1975.03.16-Hodges.pdf
2035,1976,AUSTRALIA,Unprovoked,F,1976.06.01-McMillan.pdf
2036,1976,AUSTRALIA,Unprovoked,F,1976.01.12-Evler.pdf
2037,1976,AUSTRALIA,Unprovoked,M,1976.12.29-Archall.pdf
2038,1976,AUSTRALIA,Unprovoked,M,1976.09.19-Richardson.pdf
2039,1976,HONG KONG,Unprovoked,M,1976.09.17-sailor.pdf
2040,1976,ITALY,Provoked,M,1976.06.02.R-Pelle.pdf
2041,1976,NEW ZEALAND,Unprovoked,M,1976.01.02-Leith.pdf
2042,1976,SOUTH AFRICA,Unprovoked,M,1976.11.23-Jackson.pdf
2043,1976,SOUTH AFRICA,Unprovoked,M,1976.11.27-Spence.pdf
2044,1976,SOUTH AFRICA,Unprovoked,M,1976.10.06-Flanagan.pdf
2045,1976,USA,Unprovoked,M,1976.12.18-Worrell_Collier.pdf
2046,1976,USA,Unprovoked,M,1976.11.25-Brenneka.pdf
2047,1976,USA,Unprovoked,M,1976.10.18-Kennedy_Collier.pdf
2048,1976,USA,Unprovoked,M,1976.09.12.b-Michael-Karras.pdf
2049,1976,USA,Unprovoked,M,1976.09.12.a-Ricky-Karras.pdf
2050,1976,USA,Unprovoked,M,1976.09.06-Ferrer.pdf
2051,1976,USA,Unprovoked,M,1976.08.26-RandyHall.pdf
2052,1976,USA,Unprovoked,M,1976.08.24-Shook_Collier.pdf
2053,1976,USA,Unprovoked,M,1976.07.24-Cook.pdf
2054,1976,USA,Unprovoked,M,1976.07.21-Ratigan.pdf
2055,1976,USA,Unprovoked,M,1976.07.16-Powell.pdf
2056,1976,USA,Unprovoked,M,1976.07.12-Loughlin.pdf
2057,1976,USA,Unprovoked,M,1976.06.23-Maurer.pdf
2058,1976,USA,Unprovoked,M,1976.06.10-Gard.pdf
2059,1976,USA,Unprovoked,M,1976.03.12.b-GlenWright.pdf
2060,1976,USA,Unprovoked,M,1976.01.08-Greenberg.pdf
2061,1976,USA,Unprovoked,M,1976.00.00.b-Nakaima.pdf
2062,1977,AUSTRALIA,Unprovoked,M,1977.05.16-NV-Gibbs.pdf
2063,1977,AUSTRALIA,Unprovoked,M,1977.02.04-Sorrento.pdf
2064,1977,AUSTRALIA,Unprovoked,M,1977.03.13.c-Harrison.pdf
2065,1977,AUSTRALIA,Unprovoked,M,1977.03.13.b-Beaver.pdf
2066,1977,AUSTRALIA,Unprovoked,M,1977.03.13.a-Hayes.pdf
2067,1977,AUSTRALIA,Unprovoked,M,1977.08.31-Horley.pdf
2068,1977,AUSTRALIA,Unprovoked,M,1977.08.23-Walter.pdf
2069,1977,AUSTRALIA,Unprovoked,M,1977.04.26-Jones.pdf
2070,1977,AUSTRALIA,Unprovoked,M,1977.02.26-Howard.pdf
2071,1977,MEXICO,Unprovoked,M,1977.01.00-MexicanMale.pdf
2072,1977,SOUTH AFRICA,Unprovoked,M,1977.08.19-Mamacos.pdf
2073,1977,SOUTH AFRICA,Unprovoked,M,1977.05.26-Lombard.pdf
2074,1977,SOUTH AFRICA,Provoked,M,1977.11.12-KleinRiver.pdf
2075,1977,SOUTH AFRICA,Unprovoked,M,1977.12.19.a-Pearce.pdf
2076,1977,SOUTH AFRICA,Unprovoked,M,1977.10.30-Hartman.pdf
2077,1977,SOUTH AFRICA,Unprovoked,M,1977.03.17-Lund.pdf
2078,1977,USA,Unprovoked,M,1977.08.05-Muradian.pdf
2079,1977,USA,Provoked,M,1977.06.26-WillieWhite.pdf
2080,1977,USA,Unprovoked,M,1977.12.31-Corbett.pdf
2081,1977,USA,Unprovoked,M,1977.07.02-Posey.pdf
2082,1977,USA,Unprovoked,M,1977.12.19.b-Brockway.pdf
2083,1977,USA,Unprovoked,M,1977.08.14-Friendman_Collier.pdf
2084,1977,USA,Unprovoked,M,1977.06.06-Baen.pdf
2085,1977,USA,Unprovoked,M,1977.04.21-Vest.pdf
2086,1978,AUSTRALIA,Unprovoked,M,1978.12.29-Brown.pdf
2087,1978,AUSTRALIA,Unprovoked,M,1978.09.02.R-Scott.pdf
2088,1978,AUSTRALIA,Unprovoked,M,1978.04.00-Wrankmore.pdf
2089,1978,ITALY,Unprovoked,M,1978.09.16-Marini.pdf
2090,1978,MARSHALL ISLANDS,Unprovoked,M,1978.04.02.b-Light.pdf
2091,1978,MARSHALL ISLANDS,Unprovoked,M,1978.04.02.a-DeGruy.pdf
2092,1978,SOUTH AFRICA,Unprovoked,M,1978.10.21-Kuppasamy.pdf
2093,1978,SOUTH AFRICA,Unprovoked,M,1978.01.06.R-CapeVidal.pdf
2094,1978,SOUTH AFRICA,Unprovoked,M,1978.12.12-Steenkamp.pdf
2095,1978,SOUTH AFRICA,Unprovoked,M,1978.09.27-Lombard.pdf
2096,1978,SOUTH AFRICA,Unprovoked,M,1978.02.19-NickyAlberts.pdf
2097,1978,SOUTH AFRICA,Unprovoked,M,1978.01.17-Evans.pdf
2098,1978,USA,Provoked,M,1978.07.19-Griffet.pdf
2099,1978,USA,Unprovoked,M,1978.07.27-Boger.pdf
2100,1978,USA,Unprovoked,F,1978.00.00.b-Cranston.pdf
2101,1978,USA,Unprovoked,M,1978.11.26-Cabunoc.pdf
2102,1978,USA,Unprovoked,M,1978.11.23-Alvarez.pdf
2103,1978,USA,Unprovoked,M,1978.08.05-DuNah_Collier.pdf
2104,1978,USA,Unprovoked,M,1978.08.01.R-Cordoba.pdf
2105,1978,USA,Unprovoked,M,1978.06.21.b-Hunt.pdf
2106,1978,USA,Unprovoked,M,1978.06.21.a-Shelton.pdf
2107,1978,VANUATU,Unprovoked,F,1978.00.00.a-Bong.pdf
2108,1979,AUSTRALIA,Unprovoked,M,1979.09.14-Oliver.pdf
2109,1979,HONG KONG,Unprovoked,M,1979.08.28-HongKong.pdf
2110,1979,HONG KONG,Unprovoked,M,1979.08.26-NV-HongKong.pdf
2111,1979,NEW CALEDONIA,Unprovoked,M,1979.05.00.b-Teanyouen.pdf
2112,1979,NEW CALEDONIA,Unprovoked,M,1979.03.00-Teau.pdf
2113,1979,PORTUGAL,Unprovoked,M,1979.12.00-Madeira.pdf
2114,1979,SOUTH AFRICA,Provoked,M,1979.10.22-Dorfling.pdf
2115,1979,SOUTH AFRICA,Provoked,M,1979.05.05-Boonzaaier.pdf
2116,1979,SOUTH AFRICA,Unprovoked,M,1979.12.21-Shemaly.pdf
2117,1979,SOUTH AFRICA,Unprovoked,M,1979.05.03-Symons.pdf
2118,1979,SOUTH AFRICA,Unprovoked,M,1979.02.21-Kantor.pdf
2119,1979,SOUTH CHINA SEA,Unprovoked,M,1979.12.01-Lee.pdf
2120,1979,THAILAND,Unprovoked,M,1979.08.03.R-Pirates.pdf
2121,1979,USA,Unprovoked,M,1979.05.27-Neel.pdf
2122,1979,USA,Unprovoked,M,1979.06.19-Shaw.pdf
2123,1979,USA,Unprovoked,M,1979.11.27-KennyDoudt_Collier.pdf
2124,1979,USA,Unprovoked,M,1979.08.05-Seiner.pdf
2125,1979,USA,Unprovoked,M,1979.04.08.b-Beekler.pdf
2126,1979,USA,Unprovoked,M,1979.04.08.a-Kennedy.pdf
2127,1979,USA,Unprovoked,M,1979.03.24-Stewart.pdf
2128,1979,USA,Unprovoked,M,1979.03.11-CalvinSloan_Collier.pdf
2129,1979,USA,Unprovoked,M,1979.00.00-ElderlyMale.pdf
2130,1980,AUSTRALIA,Unprovoked,M,1980.11.18-Bohan.pdf
2131,1980,BRAZIL,Unprovoked,M,1980.11.11-Vieira.pdf
2132,1980,BRAZIL,Unprovoked,M,1980.03.28-JM.pdf
2133,1980,CHILE,Unprovoked,M,1980.01.05-Miranda.pdf
2134,1980,GREECE,Unprovoked,M,1980.00.00.c-NV-Greece.pdf
2135,1980,JAMAICA,Provoked,M,1980.04.25-Venus.pdf
2136,1980,KENYA,Unprovoked,M,1980.01.25-Richard.pdf
2137,1980,MEXICO,Unprovoked,F,1980.04.00-Giambalvo-Sprague.pdf
2138,1980,MEXICO,Unprovoked,M,1980.08.22.R-Correria.pdf
2139,1980,NORTH ATLANTIC OCEAN,Provoked,M,1980.00.00.d-Hallett.pdf
2140,1980,PHILIPPINES,Unprovoked,F,1980.03.15-Bongbong1.pdf
2141,1980,REUNION,Unprovoked,M,1980.11.24-Pothin.pdf
2142,1980,SOUTH AFRICA,Unprovoked,M,1980.11.17-BabaSibaya.pdf
2143,1980,SOUTH AFRICA,Unprovoked,M,1980.00.00.b-Mitchley.pdf
2144,1980,SOUTH AFRICA,Provoked,M,1980.03.11-Binneman.pdf
2145,1980,SOUTH AFRICA,Provoked,M,1980.01.15-Winkworth.pdf
2146,1980,SOUTH AFRICA,Unprovoked,M,1980.12.30-Yates.pdf
2147,1980,SOUTH AFRICA,Unprovoked,M,1980.05.15-Stedman.pdf
2148,1980,SOUTH AFRICA,Unprovoked,M,1980.03.29-RayBooth.pdf
2149,1980,SOUTH AFRICA,Unprovoked,M,1980.01.31-Wright.pdf
2150,1980,SOUTH AFRICA,Unprovoked,M,1980.01.13-Clarke.pdf
2151,1980,SOUTH AFRICA,Unprovoked,M,1980.01.10-Austin.pdf
2152,1980,SPAIN,Unprovoked,M,1980.07.26-Escualo.pdf
2153,1980,TONGA,Unprovoked,M,1980.00.00.a-Tonga.pdf
2154,1980,USA,Provoked,F,1980.06.26-ValTaylor.pdf
2155,1980,USA,Unprovoked,F,1980.08.10-Waters.pdf
2156,1980,USA,Unprovoked,F,1980.07.23-PhyllisRidley.pdf
2157,1980,USA,Unprovoked,M,1980.10.27-Cowan_Collier.pdf
2158,1980,USA,Unprovoked,M,1980.10.17-Vikan_Collier.pdf
2159,1980,USA,Unprovoked,M,1980.08.04-Skidgel.pdf
2160,1980,USA,Unprovoked,M,1980.07.27-Moffat.pdf
2161,1980,USA,Unprovoked,M,1980.07.00-NCsurfer.pdf
2162,1980,USA,Unprovoked,M,1980.07.00-Durrance.pdf
2163,1981,AUSTRALIA,Unprovoked,M,1981.02.16-Fawcett.pdf
2164,1981,AUSTRALIA,Unprovoked,M,1981.00.00.b-Rowe.pdf
2165,1981,BAHAMAS,Unprovoked,M,1981.08.07-Marx.pdf
2166,1981,CHILE,Unprovoked,M,1981.03.04-Vergara.pdf
2167,1981,ENGLAND,Unprovoked,M,1981.06.15.R-Isle-of-Wight.pdf
2168,1981,GREECE,Unprovoked,M,1981.00.00.a-Austrian-diver.pdf
2169,1981,NAMIBIA,Provoked,M,1981.05.07.R-WalvisBay.pdf
2170,1981,REUNION,Unprovoked,M,1981.11.30-Mercier.pdf
2171,1981,SOUTH AFRICA,Unprovoked,M,1981.01.01-Dayalan.pdf
2172,1981,SOUTH AFRICA,Provoked,M,1981.10.19.b-VanAswegan.pdf
2173,1981,SOUTH AFRICA,Unprovoked,M,1981.07.18-vanderHelm.pdf
2174,1981,SOUTH AFRICA,Unprovoked,M,1981.07.01-Wilson.pdf
2175,1981,SOUTH AFRICA,Unprovoked,M,1981.05.20-Jury.pdf
2176,1981,SOUTH AFRICA,Unprovoked,M,1981.05.10-Dunser.pdf
2177,1981,SOUTH AFRICA,Unprovoked,M,1981.05.05-Hammerton.pdf
2178,1981,SOUTH AFRICA,Unprovoked,M,1981.02.19-Guy.pdf
2179,1981,SOUTH KOREA,Unprovoked,F,1981.05.23-Pak-Kyong-sun.pdf
2180,1981,USA,Unprovoked,M,1981.08.24.a-Watson.pdf
2181,1981,USA,Unprovoked,M,1981.06.12-Soley.pdf
2182,1981,USA,Provoked,M,1981.08.24.b-Best.pdf
2183,1981,USA,Unprovoked,F,1981.08.10.a-Wapniarski.pdf
2184,1981,USA,Unprovoked,F,1981.07.20-NV-Drenko.pdf
2185,1981,USA,Unprovoked,M,1981.12.19-Boren_Collier.pdf
2186,1981,USA,Unprovoked,M,1981.12.13.a-Toma.pdf
2187,1981,USA,Unprovoked,M,1981.11.09-Ohai.pdf
2188,1981,USA,Unprovoked,M,1981.10.19.a-VanHornEly.pdf
2189,1981,USA,Unprovoked,M,1981.10.17-NV-Conklin.pdf
2190,1981,USA,Unprovoked,M,1981.10.16-Keifling.pdf
2191,1981,USA,Unprovoked,M,1981.10.01-Armstrong.pdf
2192,1981,USA,Unprovoked,M,1981.09.28-Wing.pdf
2193,1981,USA,Unprovoked,M,1981.09.15-Meeker.pdf
2194,1981,USA,Unprovoked,M,1981.09.03.b-Corrack.pdf
2195,1981,USA,Unprovoked,M,1981.09.03.a-Christie.pdf
2196,1981,USA,Unprovoked,M,1981.08.29-Drosdick.pdf
2197,1981,USA,Unprovoked,M,1981.08.10.b-Barber.pdf
2198,1981,USA,Unprovoked,M,1981.07.07-NV-Cannette.pdf
2199,1981,USA,Unprovoked,M,1981.05.24-Garletts.pdf
2200,1981,USA,Unprovoked,M,1981.05.19-Rahimnejad.pdf
2201,1981,USA,Unprovoked,M,1981.05.16-NV-Ford.pdf
2202,1981,USA,Unprovoked,M,1981.03.25-Auditore.pdf
2203,1981,USA,Unprovoked,M,1981.03.24-Thomas.pdf
2204,1981,USA,Unprovoked,M,1981.02.02-Reist.pdf
2205,1981,USA,Unprovoked,M,1981.01.30-CareyFord.pdf
2206,1982,AUSTRALIA,Unprovoked,M,1982.03.07-AllenFord.pdf
2207,1982,AUSTRALIA,Unprovoked,M,1982.02.28-Talen.pdf
2208,1982,BAHAMAS,Unprovoked,M,1982.06.26.a-Sweeting.pdf
2209,1982,ITALY,Unprovoked,M,1982.00.00.c-boat-Vuoso.pdf
2210,1982,ITALY,Unprovoked,M,1982.00.00.b-Campodonico.pdf
2211,1982,JAPAN,Unprovoked,M,1982.08.29.c-Yajima.pdf
2212,1982,SOUTH AFRICA,Unprovoked,M,1982.07.31-VanRensburg.pdf
2213,1982,SOUTH AFRICA,Provoked,M,1982.02.17-Jordaan.pdf
2214,1982,SOUTH AFRICA,Unprovoked,F,1982.08.29.a-Keet.pdf
2215,1982,SOUTH AFRICA,Unprovoked,M,1982.09.30.b-Lindsay.pdf
2216,1982,SOUTH AFRICA,Unprovoked,M,1982.09.30.a-Fawkes.pdf
2217,1982,SOUTH AFRICA,Unprovoked,M,1982.07.24.b-Plumb.pdf
2218,1982,SOUTH AFRICA,Unprovoked,M,1982.06.29-Macun.pdf
2219,1982,SOUTH AFRICA,Unprovoked,M,1982.01.29-Phillips-Page.pdf
2220,1982,TUNISIA,Unprovoked,M,1982.08.00-Tunisia.pdf
2221,1982,USA,Unprovoked,F,1982.05.00-HumanRemains.pdf
2222,1982,USA,Unprovoked,M,1982.09.04-Remains-TigerShark.pdf
2223,1982,USA,Unprovoked,M,1982.08.29.b-Buchanan.pdf
2224,1982,USA,Unprovoked,M,1982.07.11-Winkle.pdf
2225,1982,USA,Unprovoked,F,1982.07.01-Babb.pdf
2226,1982,USA,Unprovoked,F,1982.06.25-TaraDean.pdf
2227,1982,USA,Unprovoked,F,1982.02.14.b-Miller.pdf
2228,1982,USA,Unprovoked,F,1982.02.14.a-WhitePlainsBeach.pdf
2229,1982,USA,Unprovoked,F,1982.02.13-Sackville.pdf
2230,1982,USA,Unprovoked,M,1982.11.00-male.pdf
2231,1982,USA,Unprovoked,M,1982.10.13-Savanello.pdf
2232,1982,USA,Unprovoked,M,1982.09.27-Cibelli.pdf
2233,1982,USA,Unprovoked,M,1982.09.25-Lang.pdf
2234,1982,USA,Unprovoked,M,1982.09.19-Herder_Collier.pdf
2235,1982,USA,Unprovoked,M,1982.07.24.a-Pulaski_Collier.pdf
